latitude,longitude,time_utc,altitude,eps,epx,epv,ept,speed_(m/s),climb,master_acc_x,master_acc_y,master_acc_z,master_gyro_x,master_gyro_y,master_gyro_z,slave_acc_x,slave_acc_y,slave_acc_z,slave_gyro_x,slave_gyro_y,slave_gyro_z,mag_x,mag_y,mag_z,master_temp,slave_temp
-1,-1,2020-11-29 10:31:06,-1,-1,-1,0.005,-1,-1,-1,0.215087890625,0.999267578125,0.0498046875,-0.152587890625,0.6103515625,1.983642578125,0.0,0.0,0.0,0.0,0.0,0.0,14.92419719696045,45.426231384277344,24.9589786529541,19.32270050048828,0.0
-1,-1,2020-11-29 10:31:06,-1,-1,-1,0.005,-1,-1,-1,0.228515625,0.9990234375,0.04345703125,0.152587890625,0.79345703125,0.3662109375,0.0,0.0,0.0,0.0,0.0,0.0,14.204957962036133,44.70230484008789,24.609901428222656,19.466468811035156,0.0
-1,-1,2020-11-29 10:31:07,-1,-1,-1,0.005,-1,-1,-1,0.2041015625,0.999755859375,0.045654296875,0.244140625,0.518798828125,-0.396728515625,0.0,0.0,0.0,0.0,0.0,0.0,14.56457805633545,45.426231384277344,23.9117488861084,19.274778366088867,0.0
-1,-1,2020-11-29 10:31:07,-1,-1,-1,0.005,-1,-1,-1,0.19580078125,1.001708984375,0.052001953125,0.244140625,0.42724609375,-0.091552734375,0.0,0.0,0.0,0.0,0.0,0.0,14.74438762664795,45.60721206665039,25.133516311645508,19.418546676635742,0.0
-1,-1,2020-11-29 10:31:08,-1,-1,-1,0.005,-1,-1,-1,0.19775390625,1.0,0.049560546875,-0.213623046875,0.67138671875,1.312255859375,0.0,0.0,0.0,0.0,0.0,0.0,15.46362590789795,46.33113479614258,24.784439086914062,19.51439094543457,0.0
-1,-1,2020-11-29 10:31:08,-1,-1,-1,0.005,-1,-1,-1,0.228759765625,0.992919921875,0.0517578125,-0.030517578125,2.716064453125,2.62451171875,0.0,0.0,0.0,0.0,0.0,0.0,14.74438762664795,44.8832893371582,25.133516311645508,19.466468811035156,0.0
-1,-1,2020-11-29 10:31:09,-1,-1,-1,0.005,-1,-1,-1,0.23388671875,0.99609375,0.048828125,0.335693359375,2.74658203125,1.922607421875,0.0,0.0,0.0,0.0,0.0,0.0,14.92419719696045,44.3403434753418,24.26082420349121,19.32270050048828,0.0
-1,-1,2020-11-29 10:31:10,-1,-1,-1,0.005,-1,-1,-1,0.2275390625,1.018798828125,0.055419921875,-0.6103515625,8.4228515625,2.532958984375,0.0,0.0,0.0,0.0,0.0,0.0,14.92419719696045,47.59800338745117,24.26082420349121,19.418546676635742,0.0
-1,-1,2020-11-29 10:31:10,-1,-1,-1,0.005,-1,-1,-1,0.245361328125,0.991455078125,0.0595703125,-0.1220703125,0.396728515625,0.54931640625,0.0,0.0,0.0,0.0,0.0,0.0,14.56457805633545,48.68388748168945,22.166364669799805,19.466468811035156,0.0
-1,-1,2020-11-29 10:31:11,-1,-1,-1,0.005,-1,-1,-1,0.249755859375,0.99267578125,0.061767578125,0.18310546875,0.42724609375,0.54931640625,0.0,0.0,0.0,0.0,0.0,0.0,14.204957962036133,46.87407684326172,24.26082420349121,19.466468811035156,0.0
-1,-1,2020-11-29 10:31:11,-1,-1,-1,0.005,-1,-1,-1,0.2412109375,0.99462890625,0.055908203125,0.18310546875,0.640869140625,0.274658203125,0.0,0.0,0.0,0.0,0.0,0.0,14.025148391723633,46.33113479614258,24.784439086914062,19.274778366088867,0.0
-1,-1,2020-11-29 10:31:12,-1,-1,-1,0.005,-1,-1,-1,0.238037109375,0.994384765625,0.053466796875,0.091552734375,0.579833984375,0.3662109375,0.0,0.0,0.0,0.0,0.0,0.0,12.946290969848633,47.05506134033203,24.43536376953125,19.418546676635742,0.0
-1,-1,2020-11-29 10:31:12,-1,-1,-1,0.005,-1,-1,-1,0.2392578125,0.99462890625,0.0498046875,0.152587890625,0.6103515625,0.457763671875,0.0,0.0,0.0,0.0,0.0,0.0,14.74438762664795,47.05506134033203,22.689979553222656,19.13100814819336,0.0
-1,-1,2020-11-29 10:31:13,-1,-1,-1,0.005,-1,-1,-1,0.234619140625,0.99609375,0.052001953125,-0.1220703125,0.579833984375,0.9765625,0.0,0.0,0.0,0.0,0.0,0.0,14.92419719696045,47.959964752197266,22.864519119262695,19.274778366088867,0.0
-1,-1,2020-11-29 10:31:13,-1,-1,-1,0.005,-1,-1,-1,0.243896484375,0.993896484375,0.051513671875,0.091552734375,0.732421875,0.640869140625,0.0,0.0,0.0,0.0,0.0,0.0,15.46362590789795,46.33113479614258,23.73720932006836,19.32270050048828,0.0
-1,-1,2020-11-29 10:31:13,-1,-1,-1,0.005,-1,-1,-1,0.238037109375,0.995361328125,0.05615234375,0.1220703125,0.732421875,0.457763671875,0.0,0.0,0.0,0.0,0.0,0.0,13.665529251098633,47.77898406982422,23.388134002685547,19.466468811035156,0.0
-1,-1,2020-11-29 10:31:14,-1,-1,-1,0.005,-1,-1,-1,0.23388671875,0.997802734375,0.05419921875,-0.091552734375,0.48828125,0.396728515625,0.0,0.0,0.0,0.0,0.0,0.0,14.204957962036133,47.23604202270508,23.562671661376953,19.178932189941406,0.0
-1,-1,2020-11-29 10:31:15,-1,-1,-1,0.005,-1,-1,-1,0.232666015625,0.995361328125,0.052734375,0.335693359375,0.396728515625,-0.213623046875,0.0,0.0,0.0,0.0,0.0,0.0,14.56457805633545,48.32192611694336,23.9117488861084,19.32270050048828,0.0
-1,-1,2020-11-29 10:31:15,-1,-1,-1,0.005,-1,-1,-1,0.197265625,0.99951171875,0.054931640625,0.79345703125,-0.885009765625,-4.7607421875,0.0,0.0,0.0,0.0,0.0,0.0,15.10400676727295,46.69309616088867,22.340904235839844,19.466468811035156,0.0
-1,-1,2020-11-29 10:31:15,-1,-1,-1,0.005,-1,-1,-1,0.19873046875,1.0048828125,0.04150390625,0.06103515625,5.859375,6.2255859375,0.0,0.0,0.0,0.0,0.0,0.0,13.845338821411133,47.959964752197266,21.817289352416992,19.418546676635742,0.0
-1,-1,2020-11-29 10:31:16,-1,-1,-1,0.005,-1,-1,-1,0.21435546875,0.997314453125,0.06298828125,0.1220703125,0.1220703125,-0.457763671875,0.0,0.0,0.0,0.0,0.0,0.0,15.46362590789795,48.14094543457031,24.43536376953125,19.418546676635742,0.0
-1,-1,2020-11-29 10:31:16,-1,-1,-1,0.005,-1,-1,-1,0.20849609375,1.00048828125,0.04345703125,-0.213623046875,1.64794921875,1.708984375,0.0,0.0,0.0,0.0,0.0,0.0,14.92419719696045,47.23604202270508,22.51544189453125,19.466468811035156,0.0
-1,-1,2020-11-29 10:31:17,-1,-1,-1,0.005,-1,-1,-1,0.21142578125,0.997802734375,0.05712890625,0.18310546875,1.5869140625,0.946044921875,0.0,0.0,0.0,0.0,0.0,0.0,13.305910110473633,48.502906799316406,23.0390567779541,19.418546676635742,0.0
-1,-1,2020-11-29 10:31:18,-1,-1,-1,0.005,-1,-1,-1,0.2255859375,0.99267578125,0.063232421875,2.50244140625,17.7001953125,5.859375,0.0,0.0,0.0,0.0,0.0,0.0,14.025148391723633,49.58879470825195,21.29367446899414,19.178932189941406,0.0
-1,-1,2020-11-29 10:31:18,-1,-1,-1,0.005,-1,-1,-1,0.32861328125,1.00732421875,0.047607421875,8.23974609375,34.36279296875,7.904052734375,0.0,0.0,0.0,0.0,0.0,0.0,13.485719680786133,56.285091400146484,14.137602806091309,19.466468811035156,0.0
-1,-1,2020-11-29 10:31:19,-1,-1,-1,0.005,-1,-1,-1,0.312255859375,0.974609375,0.072998046875,1.3427734375,1.64794921875,-0.3662109375,0.0,0.0,0.0,0.0,0.0,0.0,13.485719680786133,61.71451950073242,11.694067001342773,19.32270050048828,0.0
-1,-1,2020-11-29 10:31:19,-1,-1,-1,0.005,-1,-1,-1,0.319091796875,0.9736328125,0.06201171875,0.152587890625,0.48828125,0.6103515625,0.0,0.0,0.0,0.0,0.0,0.0,13.485719680786133,59.90470886230469,10.9959135055542,19.466468811035156,0.0
-1,-1,2020-11-29 10:31:19,-1,-1,-1,0.005,-1,-1,-1,0.293212890625,0.9794921875,0.0546875,1.129150390625,0.335693359375,-0.823974609375,0.0,0.0,0.0,0.0,0.0,0.0,12.406862258911133,60.62863540649414,9.250530242919922,19.274778366088867,0.0
-1,-1,2020-11-29 10:31:20,-1,-1,-1,0.005,-1,-1,-1,0.271728515625,0.9873046875,0.03759765625,-0.8544921875,0.946044921875,1.739501953125,0.0,0.0,0.0,0.0,0.0,0.0,13.485719680786133,60.990596771240234,11.694067001342773,19.274778366088867,0.0
-1,-1,2020-11-29 10:31:20,-1,-1,-1,0.005,-1,-1,-1,0.301025390625,0.980712890625,0.0458984375,0.1220703125,1.007080078125,1.129150390625,0.0,0.0,0.0,0.0,0.0,0.0,13.845338821411133,62.076480865478516,8.901453971862793,19.083086013793945,0.0
-1,-1,2020-11-29 10:31:21,-1,-1,-1,0.005,-1,-1,-1,0.302490234375,0.979248046875,0.052490234375,-0.152587890625,1.678466796875,1.617431640625,0.0,0.0,0.0,0.0,0.0,0.0,13.126100540161133,62.438446044921875,9.59960651397705,19.274778366088867,0.0
-1,-1,2020-11-29 10:31:21,-1,-1,-1,0.005,-1,-1,-1,0.309814453125,0.974853515625,0.045654296875,1.190185546875,0.06103515625,-0.67138671875,0.0,0.0,0.0,0.0,0.0,0.0,12.946290969848633,62.25746154785156,7.679685592651367,19.32270050048828,0.0
