latitude,longitude,time_utc,altitude,eps,epx,epv,ept,speed_(m/s),climb,master_acc_x,master_acc_y,master_acc_z,master_gyro_x,master_gyro_y,master_gyro_z,slave_acc_x,slave_acc_y,slave_acc_z,slave_gyro_x,slave_gyro_y,slave_gyro_z,mag_x,mag_y,mag_z,master_temp,slave_temp
41.454509667,-8.624985833,2020-11-29 11:22:35,66.4,-1,12.409,0.005,1.29,0.0,32.13,0.433837890625,0.716552734375,-1.04052734375,-46.93603515625,35.247802734375,0.06103515625,0.0,0.0,0.0,0.0,0.0,0.0,15.28381633758545,30.58578872680664,20.77005958557129,17.8850154876709,0.0
41.454509667,-8.624985833,2020-11-29 11:22:35,66.4,-1,12.409,0.005,1.29,0.0,32.13,0.22998046875,0.5595703125,0.232177734375,29.022216796875,-28.076171875,9.918212890625,0.0,0.0,0.0,0.0,0.0,0.0,12.946290969848633,36.19620132446289,21.642749786376953,17.741247177124023,0.0
41.454523,-8.624982167,2020-11-29 11:22:36,66.2,-1,12.657,0.005,1.505,0.0,22.34,-0.027587890625,1.9375,0.7236328125,-97.991943359375,60.72998046875,20.01953125,0.0,0.0,0.0,0.0,0.0,0.0,13.126100540161133,28.414016723632812,26.006208419799805,17.83709144592285,0.0
41.454523,-8.624982167,2020-11-29 11:22:36,66.2,-1,12.657,0.005,1.505,0.0,22.34,-0.1181640625,0.837646484375,-0.785400390625,61.431884765625,-9.307861328125,15.655517578125,0.0,0.0,0.0,0.0,0.0,0.0,15.28381633758545,28.414016723632812,23.562671661376953,17.5495548248291,0.0
41.454534833,-8.6249745,2020-11-29 11:22:37,66.2,-1,12.409,0.005,1.41,0.0,0.0,0.398681640625,0.613037109375,-0.0146484375,0.91552734375,-0.335693359375,1.953125,0.0,0.0,0.0,0.0,0.0,0.0,16.902101516723633,30.404808044433594,20.944597244262695,17.8850154876709,0.0
41.454534833,-8.6249745,2020-11-29 11:22:37,66.2,-1,12.409,0.005,1.41,0.0,0.0,0.274658203125,0.924072265625,-0.0849609375,52.79541015625,9.368896484375,-0.946044921875,0.0,0.0,0.0,0.0,0.0,0.0,16.362672805786133,36.37718200683594,21.1191349029541,17.8850154876709,0.0
41.454546667,-8.624971167,2020-11-29 11:22:38,66.4,-1,12.544,0.005,1.44,0.0,19.4,-0.139404296875,0.809326171875,0.519775390625,49.86572265625,-44.189453125,10.31494140625,0.0,0.0,0.0,0.0,0.0,0.0,13.845338821411133,33.11952209472656,19.722829818725586,17.83709144592285,0.0
41.454546667,-8.624971167,2020-11-29 11:22:38,66.4,-1,12.544,0.005,1.44,0.0,19.4,-0.013671875,1.74853515625,-0.252685546875,-136.016845703125,71.990966796875,-6.2255859375,0.0,0.0,0.0,0.0,0.0,0.0,16.362672805786133,35.29129409790039,17.279293060302734,17.83709144592285,0.0
41.45456,-8.624964667,2020-11-29 11:22:39,66.2,-1,12.409,0.005,1.6,0.0,13.27,0.101806640625,1.20849609375,-0.203369140625,1.007080078125,-26.06201171875,-26.031494140625,0.0,0.0,0.0,0.0,0.0,0.0,15.46362590789795,40.17778015136719,17.104753494262695,17.59747886657715,0.0
41.45456,-8.624964667,2020-11-29 11:22:39,66.2,-1,12.409,0.005,1.6,0.0,13.27,0.302490234375,0.26611328125,-0.89697265625,144.71435546875,-54.99267578125,-3.570556640625,0.0,0.0,0.0,0.0,0.0,0.0,12.946290969848633,35.47227478027344,24.784439086914062,17.693323135375977,0.0
41.454574,-8.62496,2020-11-29 11:22:40,66.1,-1,12.409,0.005,1.916,0.0,7.13,-0.021240234375,1.177978515625,-0.365478515625,36.80419921875,-96.954345703125,-12.87841796875,0.0,0.0,0.0,0.0,0.0,0.0,13.305910110473633,30.404808044433594,28.973360061645508,17.59747886657715,0.0
41.454574,-8.62496,2020-11-29 11:22:40,66.1,-1,12.409,0.005,1.916,0.0,7.13,-0.147705078125,1.19091796875,0.83935546875,-43.8232421875,17.2119140625,0.762939453125,0.0,0.0,0.0,0.0,0.0,0.0,14.38476848602295,24.61341667175293,21.642749786376953,17.741247177124023,0.0
41.454586,-8.624949833,2020-11-29 11:22:41,66.9,-1,12.409,0.005,1.801,0.0,17.61,0.19482421875,0.478515625,0.142822265625,-13.0615234375,10.528564453125,10.55908203125,0.0,0.0,0.0,0.0,0.0,0.0,16.003053665161133,25.88028335571289,17.279293060302734,17.5495548248291,0.0
41.454586,-8.624949833,2020-11-29 11:22:41,66.9,-1,12.409,0.005,1.801,0.0,17.61,0.353759765625,1.076171875,-0.85400390625,30.853271484375,20.477294921875,14.58740234375,0.0,0.0,0.0,0.0,0.0,0.0,18.340579986572266,28.59499740600586,17.45383071899414,17.693323135375977,0.0
